Customer_ID, Name             , Gender, Age, Phone     , Email                         , UPI_ID                         , Bank                , IFSC       , Account_Number, Aadhaar_Number, City     , Balance_INR
       8091, Sara Mehta       , Other ,  19, 9566158377, saramehta8537@gmail.com       , saramehta6553@okaxis           , Axis Bank           , KHBO0427301,   816983000000,   234447000000, Pune     ,      451698
       8092, Krishna Singh    , Female,  54, 9267537351, krishnasingh5718@gmail.com    , krishnasingh450@okhdfcbank     , Canara Bank         , RRAU5500281,   956813000000,   442324000000, Kolkata  ,      176280
       8093, Arjun Mukherjee  , Female,  47, 9135225975, arjunmukherjee6738@gmail.com  , arjunmukherjee536@oksbi        , Kotak Mahindra      , IBHY0940935,    66769896507,   356152000000, Delhi    ,      422757
       8094, Aarav Jain       , Male  ,  21, 9734266536, aaravjain412@gmail.com        , aaravjain6302@okyesbank        , HDFC                , PGMY7250896,   995840000000,   519493000000, Chennai  ,      323451
       8095, Ira Khanna       , Male  ,  47, 9253456664, irakhanna3412@gmail.com       , irakhanna7113@okhdfcbank       , HDFC                , KTIR2473729,   671996000000,    21971009755, Delhi    ,      201709
       8096, Shaurya Pillai   , Other ,  20, 9964428803, shauryapillai2356@gmail.com   , shauryapillai4183@okyesbank    , ICICI               , PCQJ9541611,   749509000000,   111100000000, Delhi    ,      280423
       8097, Krishna Reddy    , Male  ,  31, 9231556573, krishnareddy5289@gmail.com    , krishnareddy732@okkotak        , Axis Bank           , OLRJ2183252,   283076000000,   418164000000, Delhi    ,      146285
       8098, Riya Mukherjee   , Female,  28, 9196004442, riyamukherjee5392@gmail.com   , riyamukherjee2455@okyesbank    , Punjab National Bank, SSQH9925415,   795056000000,   180201000000, Bengaluru,      441623
       8099, Diya Jain        , Other ,  57, 9519774514, diyajain7456@gmail.com        , diyajain2767@okhdfcbank        , Canara Bank         , AOIR8201998,   956656000000,   381464000000, Hyderabad,      254806
       8100, Sai Gowda        , Female,  40, 9796887133, saigowda9329@gmail.com        , saigowda4745@okyesbank         , Canara Bank         , JWSE9024111,   414315000000,   267520000000, Hyderabad,      309315
       8101, Ishaan Agarwal   , Male  ,  58, 9719813297, ishaanagarwal344@gmail.com    , ishaanagarwal2938@okicici      , HDFC                , AEIF9962631,   630546000000,   681655000000, Bengaluru,      342224
       8102, Jiya Gowda       , Other ,  65, 9066897555, jiyagowda6744@gmail.com       , jiyagowda3626@okhdfcbank       , Canara Bank         , VDIN3575845,   731307000000,   154910000000, Bengaluru,      255901
       8103, Ishaan Yadav     , Female,  49, 9401514900, ishaanyadav8194@gmail.com     , ishaanyadav9205@okkotak        , HDFC                , CXXB3913191,   199389000000,   940619000000, Delhi    ,      493301
       8104, Kiara Jain       , Female,  20, 9503180260, kiarajain3794@gmail.com       , kiarajain4142@okkotak          , SBI                 , HIGK2556919,   364657000000,   161990000000, Chennai  ,      107418
       8105, Reyansh Banerjee , Female,  59, 9055392907, reyanshbanerjee996@gmail.com  , reyanshbanerjee140@okaxis      , Kotak Mahindra      , ZYEY6679295,   583430000000,   528299000000, Bengaluru,       17961
       8106, Krishna Trivedi  , Male  ,  18, 9763167489, krishnatrivedi2813@gmail.com  , krishnatrivedi2902@oksbi       , Punjab National Bank, HOOO6546540,   139110000000,   780695000000, Bengaluru,      289624
       8107, Anika Yadav      , Male  ,  26, 9739808044, anikayadav2847@gmail.com      , anikayadav6744@okhdfcbank      , Canara Bank         , SKPV1909361,   553239000000,   816849000000, Kolkata  ,      100792
       8108, Vihaan Jain      , Male  ,  65, 9747092654, vihaanjain6559@gmail.com      , vihaanjain6111@okyesbank       , Punjab National Bank, TTAP1898098,   468531000000,   252234000000, Kolkata  ,      486966
       8109, Vivaan Patel     , Male  ,  26, 9646925101, vivaanpatel6557@gmail.com     , vivaanpatel7415@okhdfcbank     , HDFC                , JJVP1089888,   397364000000,   126356000000, Pune     ,      325152
       8110, Shaurya Reddy    , Female,  29, 9395471219, shauryareddy8350@gmail.com    , shauryareddy5705@oksbi         , Canara Bank         , FBKR0333153,   843215000000,   506755000000, Chennai  ,      470017
       8111, Krishna Rathod   , Other ,  18, 9131120430, krishnarathod7703@gmail.com   , krishnarathod267@okicici       , Kotak Mahindra      , DOEH1991962,   118336000000,   107005000000, Delhi    ,      228330
       8112, Sai Mukherjee    , Male  ,  33, 9563282446, saimukherjee3550@gmail.com    , saimukherjee7370@okaxis        , SBI                 , GRTN2573425,   336837000000,   340952000000, Ahmedabad,      242943
       8113, Riya Jain        , Other ,  47, 9022997268, riyajain170@gmail.com         , riyajain5146@okkotak           , ICICI               , HJYP9574507,    81339219507,   369528000000, Chennai  ,      397172
       8114, Aadhya Agarwal   , Female,  25, 9754685173, aadhyaagarwal8279@gmail.com   , aadhyaagarwal2984@okyesbank    , Axis Bank           , FOEU5932112,   113667000000,   441961000000, Chennai  ,      242598
       8115, Aadhya Reddy     , Male  ,  63, 9515104330, aadhyareddy3478@gmail.com     , aadhyareddy5692@oksbi          , Kotak Mahindra      , MROK4154438,   306057000000,   924000000000, Delhi    ,      386537
       8116, Ira Khanna       , Female,  63, 9870480992, irakhanna772@gmail.com        , irakhanna8908@okkotak          , Punjab National Bank, ZSXJ6303218,    94911252204,   738643000000, Chennai  ,      378681
       8117, Anika Pillai     , Male  ,  27, 9318039298, anikapillai8414@gmail.com     , anikapillai4929@okhdfcbank     , Kotak Mahindra      , VCRO5593877,   350917000000,    90557878219, Hyderabad,      160018
       8118, Aadhya Rathod    , Male  ,  50, 9261719888, aadhyarathod5272@gmail.com    , aadhyarathod9232@oksbi         , Axis Bank           , JCTY4486051,   379606000000,   824496000000, Bengaluru,      128931
       8119, Jiya Reddy       , Other ,  55, 9563122023, jiyareddy6356@gmail.com       , jiyareddy707@oksbi             , Axis Bank           , JZTU8453755,   194991000000,   109174000000, Ahmedabad,      149412
       8120, Jiya Patel       , Female,  58, 9329332427, jiyapatel902@gmail.com        , jiyapatel4235@okhdfcbank       , Axis Bank           , RWLD2204583,    80148787711,   152303000000, Mumbai   ,       59164
       8121, Ishaan Nair      , Female,  68, 9292703200, ishaannair1301@gmail.com      , ishaannair7898@okaxis          , Kotak Mahindra      , KSBN7448599,   123299000000,   839558000000, Delhi    ,       11565
       8122, Krishna Agarwal  , Female,  39, 9634120372, krishnaagarwal4137@gmail.com  , krishnaagarwal4082@okhdfcbank  , Kotak Mahindra      , MDEK6819837,   720084000000,   804598000000, Delhi    ,      200360
       8123, Aditya Nair      , Other ,  33, 9038979234, adityanair6945@gmail.com      , adityanair6773@oksbi           , ICICI               , XPPG0872768,    47727632245,   256340000000, Mumbai   ,       43378
       8124, Vihaan Yadav     , Other ,  36, 9602025857, vihaanyadav1280@gmail.com     , vihaanyadav1817@okhdfcbank     , Axis Bank           , ISEU0080903,   893001000000,   108120000000, Delhi    ,       72203
       8125, Vivaan Rathod    , Female,  28, 9347071539, vivaanrathod2155@gmail.com    , vivaanrathod1034@okicici       , ICICI               , MPII2761763,   646875000000,   590962000000, Delhi    ,      166039
       8126, Kiara Trivedi    , Female,  70, 9934037815, kiaratrivedi2145@gmail.com    , kiaratrivedi7909@okyesbank     , HDFC                , YVOP8678030,   634409000000,   471347000000, Kolkata  ,      181441
       8127, Shaurya Sharma   , Male  ,  28, 9477790931, shauryasharma1477@gmail.com   , shauryasharma8799@okaxis       , HDFC                , FMLU4101160,   353257000000,   864303000000, Hyderabad,      293121
       8128, Reyansh Reddy    , Male  ,  31, 9353421652, reyanshreddy133@gmail.com     , reyanshreddy4157@okicici       , Kotak Mahindra      , ROVX6664240,   606409000000,   221595000000, Pune     ,      439184
       8129, Riya Kapoor      , Other ,  56, 9985471556, riyakapoor2336@gmail.com      , riyakapoor4720@oksbi           , SBI                 , WVQD1125946,   846027000000,   479225000000, Chennai  ,      277844
       8130, Jiya Nair        , Male  ,  43, 9252745884, jiyanair9823@gmail.com        , jiyanair7008@okkotak           , Canara Bank         , KIFA2876138,   703017000000,   760663000000, Mumbai   ,      120375
       8131, Anika Sharma     , Female,  61, 9965930317, anikasharma6109@gmail.com     , anikasharma243@oksbi           , Kotak Mahindra      , PGIB2873908,   859909000000,   183043000000, Hyderabad,      173850
       8132, Aadhya Reddy     , Female,  37, 9189548108, aadhyareddy5814@gmail.com     , aadhyareddy6400@okyesbank      , Punjab National Bank, KUOG3049263,   398120000000,   713174000000, Mumbai   ,      367149
       8133, Aadhya Sharma    , Male  ,  37, 9931503396, aadhyasharma9301@gmail.com    , aadhyasharma6274@oksbi         , SBI                 , ZOBY3184360,   654117000000,    64897198149, Chennai  ,       45378
       8134, Myra Iyer        , Male  ,  72, 9271373497, myraiyer5578@gmail.com        , myraiyer7037@okhdfcbank        , Kotak Mahindra      , YEPK4343401,   371315000000,   169644000000, Chennai  ,      182713
       8135, Jiya Gowda       , Other ,  22, 9745812824, jiyagowda3569@gmail.com       , jiyagowda4262@okicici          , Punjab National Bank, PWUC6411603,   437846000000,   711225000000, Pune     ,      431095
       8136, Ishaan Pillai    , Male  ,  18, 9293293079, ishaanpillai2870@gmail.com    , ishaanpillai6202@okkotak       , Kotak Mahindra      , CUAB2523415,   761050000000,   320249000000, Kolkata  ,      190902
       8137, Vihaan Iyer      , Other ,  28, 9656706831, vihaaniyer2606@gmail.com      , vihaaniyer4657@okyesbank       , Punjab National Bank, SEVK7759678,   842146000000,   226385000000, Chennai  ,       76816
       8138, Krishna Reddy    , Male  ,  64, 9078277071, krishnareddy9687@gmail.com    , krishnareddy1439@okhdfcbank    , HDFC                , TEUM2667192,   937029000000,   631554000000, Pune     ,      304614
       8139, Sai Iyer         , Male  ,  27, 9139614352, saiiyer3199@gmail.com         , saiiyer8779@okaxis             , Kotak Mahindra      , YKFD0263286,   218665000000,    55426421724, Delhi    ,      143395
       8140, Aditya Patel     , Male  ,  64, 9807538081, adityapatel8116@gmail.com     , adityapatel9409@okaxis         , SBI                 , RBNE6345889,   264831000000,   185231000000, Kolkata  ,      439520
       8141, Kiara Mehta      , Male  ,  45, 9571499349, kiaramehta9528@gmail.com      , kiaramehta6402@oksbi           , ICICI               , UDRO4741924,   471105000000,   833392000000, Chennai  ,       51337
       8142, Kiara Trivedi    , Female,  62, 9323403874, kiaratrivedi5401@gmail.com    , kiaratrivedi6496@okkotak       , ICICI               , VUVG0179727,   822315000000,   801472000000, Pune     ,      324525
       8143, Sai Rathod       , Female,  64, 9217746059, sairathod8980@gmail.com       , sairathod8989@okhdfcbank       , Canara Bank         , URTE6250924,    70844493720,   373853000000, Hyderabad,      308629
       8144, Ira Jain         , Female,  51, 9864565412, irajain4770@gmail.com         , irajain997@okicici             , Punjab National Bank, MIIQ6465502,   771847000000,   763852000000, Chennai  ,      407845
       8145, Ira Mukherjee    , Male  ,  71, 9340967640, iramukherjee6426@gmail.com    , iramukherjee9189@okkotak       , ICICI               , TXNY3384008,    70309762371,   197974000000, Delhi    ,      237663
       8146, Krishna Patel    , Other ,  30, 9819013157, krishnapatel605@gmail.com     , krishnapatel4728@okhdfcbank    , HDFC                , TXNQ1342995,   140225000000,   792363000000, Ahmedabad,      467846
       8147, Vivaan Shetty    , Male  ,  61, 9877871620, vivaanshetty7593@gmail.com    , vivaanshetty7811@okaxis        , Canara Bank         , EWZD4308375,   234110000000,     7369996187, Hyderabad,      404311
       8148, Aarav Gowda      , Female,  42, 9987510954, aaravgowda3608@gmail.com      , aaravgowda6978@oksbi           , SBI                 , LOVK3831324,   603483000000,   566439000000, Chennai  ,      479137
       8149, Reyansh Nair     , Other ,  40, 9102487843, reyanshnair2177@gmail.com     , reyanshnair724@okicici         , ICICI               , VQUL6116452,   627458000000,   187614000000, Delhi    ,       27587
       8150, Riya Banerjee    , Other ,  53, 9223496834, riyabanerjee7443@gmail.com    , riyabanerjee2170@okaxis        , Punjab National Bank, YUNH1625364,   339493000000,   901231000000, Bengaluru,      142679
       8151, Jiya Singh       , Female,  29, 9432641803, jiyasingh8847@gmail.com       , jiyasingh368@okicici           , SBI                 , WLZY4889578,   833878000000,   570419000000, Ahmedabad,       53996
       8152, Sai Nair         , Male  ,  64, 9679568561, sainair140@gmail.com          , sainair3991@okkotak            , Canara Bank         , XFOL7960838,   911145000000,   109894000000, Delhi    ,      292372
       8153, Aarav Khanna     , Other ,  62, 9661436388, aaravkhanna9768@gmail.com     , aaravkhanna9169@okkotak        , Canara Bank         , YXOO9506364,   140602000000,   160639000000, Ahmedabad,      179293
       8154, Sai Agarwal      , Other ,  19, 9472312383, saiagarwal7988@gmail.com      , saiagarwal3945@okyesbank       , ICICI               , OHSO7979386,    31283969767,   950343000000, Mumbai   ,      420982
       8155, Kiara Rathod     , Female,  37, 9016129276, kiararathod5457@gmail.com     , kiararathod3930@okaxis         , ICICI               , HLMY8390451,   621212000000,   920801000000, Ahmedabad,      170335
       8156, Vivaan Agarwal   , Other ,  33, 9072462778, vivaanagarwal3461@gmail.com   , vivaanagarwal5649@okyesbank    , Canara Bank         , UMBM3846350,   739331000000,   668664000000, Bengaluru,      168960
       8157, Anika Jain       , Other ,  31, 9517918162, anikajain3380@gmail.com       , anikajain3116@okkotak          , Axis Bank           , DJFN8174406,    26036611254,   265969000000, Bengaluru,      116287
       8158, Aditya Gowda     , Other ,  70, 9076209342, adityagowda7955@gmail.com     , adityagowda8763@okhdfcbank     , SBI                 , ORMP9772059,   750169000000,   329260000000, Bengaluru,      214957
       8159, Diya Shetty      , Male  ,  19, 9406149172, diyashetty2474@gmail.com      , diyashetty2614@okaxis          , Punjab National Bank, IRDE8893306,   628985000000,   320750000000, Hyderabad,      418467
       8160, Anika Khanna     , Male  ,  66, 9057654793, anikakhanna9468@gmail.com     , anikakhanna5272@okaxis         , SBI                 , PTUT6897791,   384907000000,   586197000000, Pune     ,       86380
       8161, Shaurya Yadav    , Female,  33, 9618736041, shauryayadav6073@gmail.com    , shauryayadav5940@okkotak       , Punjab National Bank, PPYS7833207,   408656000000,    27619432218, Hyderabad,       75278
